TF	Gene
TFDP1	POLD1
TFDP1	POLDIP3
TFDP1	POLR3H
TFDP1	POMT1
TFDP1	POT1-AS1
TFDP1	POU4F1
TFDP1	PPIL4
TFDP1	PPP2R5E
TFDP1	PRC1
TFDP1	PRDM13
TFDP1	PRDM16
TFDP1	PRKCA
TFDP1	PRPS1
TFDP1	PRR14L
TFDP1	PRR7
TFDP1	PSD3
TFDP1	PSIP1
TFDP1	PSMD1
TFDP1	PTBP1
TFDP1	PTBP3
TFDP1	PTCH1
TFDP1	PTPN14
TFDP1	PTPN21
TFDP1	QKI
TFDP1	QSOX2
TFDP1	RAB30
TFDP1	RAB39A
TFDP1	RAB6A
TFDP1	RABGAP1L
TFDP1	RALYL
TFDP1	RB1
TFDP1	RBBP8
TFDP1	RBFOX2
TFDP1	RBM14
TFDP1	RBM14-RBM4
TFDP1	RBM17
TFDP1	RBM24
TFDP1	RBM25
TFDP1	RBM8A
TFDP1	REV1
TFDP1	REXO2
TFDP1	RFWD3
TFDP1	RMDN3
TFDP1	RNF152
TFDP1	RNF20
TFDP1	RNF31
TFDP1	ROBO3
TFDP1	RPA2
TFDP1	RPAP2
TFDP1	RPE
TFDP1	RPLP0
TFDP1	RPS29
TFDP1	RRAGD
TFDP1	RRM1
TFDP1	RSPO4
TFDP1	RTCB
TFDP1	RTN4IP1
TFDP1	SAR1A
TFDP1	SENP3-EIF4A1
TFDP1	SEPHS1
TFDP1	SET
TFDP1	SF1
TFDP1	SFPQ
TFDP1	SHPRH
TFDP1	SIL1
TFDP1	SIX3
TFDP1	SKP2
TFDP1	SLC16A10
TFDP1	SLC39A14
TFDP1	SLC48A1
TFDP1	SLC6A15
TFDP1	SLC7A1
TFDP1	SLK
TFDP1	SLX4IP
TFDP1	SMAD7
TFDP1	SMAD9
TFDP1	SMC2
TFDP1	SMC5
TFDP1	SMG1P3
TFDP1	SOCS7
TFDP1	SPTAN1
TFDP1	SRSF2
TFDP1	SRSF3
TFDP1	SRSF4
TFDP1	SSH1
TFDP1	ST3GAL6
TFDP1	ST6GAL2
TFDP1	STIL
TFDP1	STK11IP
TFDP1	STMN1
TFDP1	STRN
TFDP1	STRN4
TFDP1	STT3A
TFDP1	SULF2
TFDP1	SUMO3
TFDP1	SUV39H2
TFDP1	SV2B
TFDP1	SYNCRIP
TFDP1	SYNDIG1
TFDP1	SZRD1
TFDP1	T
TFDP1	TAF6
TFDP1	TAGLN2
TFDP1	TBC1D14
TFDP1	TBC1D2B
TFDP1	TBCCD1
TFDP1	TBX5
TFDP1	TCEANC2
TFDP1	TEX30
TFDP1	TGDS
TFDP1	THRA1/BTR
TFDP1	TIAL1
TFDP1	TLE3
TFDP1	TLE4
TFDP1	TMEM184B
TFDP1	TMEM256
TFDP1	TMEM43
TFDP1	TMEM55B
TFDP1	TMEM74
TFDP1	TNFAIP3
TFDP1	TNPO2
TFDP1	TPM3
TFDP1	TPR
TFDP1	TPTE2P5
TFDP1	TRA2B
TFDP1	TRAF3
TFDP1	TRAPPC6B
TFDP1	TRIM37
TFDP1	TTC9
TFDP1	TTI1
TFDP1	TWIST1
TFDP1	UBAC1
TFDP1	UHRF1
TFDP1	ULK4P2
TFDP1	VWA9
TFDP1	WHSC1
TFDP1	XK
TFDP1	XPO1
TFDP1	XPO5
TFDP1	YLPM1
TFDP1	ZDHHC24
TFDP1	ZFP91
TFDP1	ZHX2
TFDP1	ZMAT2
TFDP1	ZMYM4
TFDP1	ZMYND19
TFDP1	ZNF207
TFDP1	ZNF276
TFDP1	ZNF711
TFDP1	ZNF821
TFDP1	ZNF827
TFDP1	ZWINT
TFDP1	AKAP11
TFDP1	DIAPH3
TFDP1	HIRA
TFDP1	HN1L
TFDP1	KIF26A
TFDP1	MARK3
TFDP1	NELFB
TFDP1	PPAN-P2RY11
TFDP1	PTPN12
TFDP1	RPL17-C18orf32
TFDP1	ZSCAN2
TFDP1	ADAMTS9-AS2
TFDP1	ARHGAP31-AS1
TFDP1	ATG2A
TFDP1	C10orf76
TFDP1	C1orf106
TFDP1	C21orf58
TFDP1	CHST1
TFDP1	CNOT3
TFDP1	COX17
TFDP1	CYB561D1
TFDP1	DDX18
TFDP1	DSC3
TFDP1	FAM171A2
TFDP1	FHOD3
TFDP1	GPC3
TFDP1	GRM2
TFDP1	IL17D
TFDP1	JDP2
TFDP1	KCNAB3
TFDP1	KCNJ10
TFDP1	LCTL
TFDP1	LDB2
TFDP1	LIF
TFDP1	LINC01023
TFDP1	LINC01535
TFDP1	MTMR6
TFDP1	MYLK-AS1
TFDP1	NCAPG2
TFDP1	NDFIP2
TFDP1	NKX2-1
TFDP1	PDGFA
TFDP1	PON3
TFDP1	PRKCD
TFDP1	RAB11FIP5
TFDP1	RAPGEF3
TFDP1	SEC23IP
TFDP1	SLC5A3
TFDP1	SMYD2
TFDP1	SNAPC1
TFDP1	SOX11
TFDP1	SOX21
TFDP1	STK32C
TFDP1	TGFB1I1
TFDP1	TMTC4
TFDP1	TNRC6B
TFDP1	USP22
TFDP1	ZC3H13
TFDP1	ZNF644
TFDP1	ZNF282
TFDP1	BCL2L2-PABPN1
TFDP1	CTAGE7P
TFDP1	CYTH1
TFDP1	DLG2
TFDP1	DUPD1
TFDP1	FEN1
TFDP1	KLF16
TFDP1	LINC00473
TFDP1	PKIG
TFDP1	PTK2
TFDP1	STAC2
TFDP1	TFAMP1
TFDP1	USP12
TFDP1	ERI3-IT1
TFDP1	IL11
TFDP1	LNX2
TFDP1	MEX3A
TFDP1	MIPEPP3
TFDP1	PRMT5
TFDP1	TMEM190
TFDP1	ABCB10
TFDP1	ABHD11
TFDP1	ABL2
TFDP1	ADAM12
TFDP1	ADAMTS3
TFDP1	AK3
TFDP1	AMMECR1L
TFDP1	AP3B2
TFDP1	ARNTL
TFDP1	ASNA1
TFDP1	ATAD3A
TFDP1	ATP6V0D1
TFDP1	AUNIP
TFDP1	B4GALT5
TFDP1	BCAR3
TFDP1	BOK
TFDP1	BSN-AS2
TFDP1	BUB1B
TFDP1	C11orf88
TFDP1	C14orf39
TFDP1	C15orf62
TFDP1	C16orf47
TFDP1	CAMK2G
TFDP1	CCDC102A
TFDP1	CCDC24
TFDP1	CCNA1
TFDP1	CDK10
TFDP1	CDK8
TFDP1	CEP170
TFDP1	CHEK2
TFDP1	CPNE7
TFDP1	DCAF11
TFDP1	DDB2
TFDP1	DDX55
TFDP1	DEPDC5
TFDP1	DHRS1
TFDP1	DNAJC11
TFDP1	DOCK7
TFDP1	ECT2
TFDP1	EDRF1
TFDP1	EIF4G2
TFDP1	ELP2
TFDP1	EP300-AS1
TFDP1	EVA1C
TFDP1	EXOG
TFDP1	FAM162A
TFDP1	FAM163A
TFDP1	FAM177A1
TFDP1	FAM183A
TFDP1	FAM213B
TFDP1	FAM221A
TFDP1	FCF1
TFDP1	FERMT2
TFDP1	FGF18
TFDP1	FKBP10
TFDP1	FOXD4L6
TFDP1	FOXE1
TFDP1	FOXJ3
TFDP1	FRAS1
TFDP1	FSD1
TFDP1	GFY
TFDP1	GJA8
TFDP1	GNA11
TFDP1	GTSE1
TFDP1	HDAC2
TFDP1	HNRNPA1L2
TFDP1	IBTK
TFDP1	INO80
TFDP1	INO80B-WBP1
TFDP1	IQUB
TFDP1	KCTD19
TFDP1	KDM8
TFDP1	KIRREL2
TFDP1	LAMB1
TFDP1	LINC01126
TFDP1	LMAN2
TFDP1	LRCH1
TFDP1	LRP12
TFDP1	LRR1
TFDP1	MCF2L
TFDP1	MCM10
TFDP1	MCM4
TFDP1	MEF2A
TFDP1	MEST
TFDP1	MICALL1
TFDP1	MID1
TFDP1	MRPS31
TFDP1	MTF2
TFDP1	MYO1D
TFDP1	MYRF
TFDP1	N4BP3
TFDP1	NADK
TFDP1	NARFL
TFDP1	NBL1
TFDP1	NCBP1
TFDP1	NDUFC1
TFDP1	NGF
TFDP1	NLGN1
TFDP1	NOTUM
TFDP1	NRXN1
TFDP1	NTN3
TFDP1	NUP188
TFDP1	OPTN
TFDP1	OSBPL7
TFDP1	PARD3
TFDP1	PCK2
TFDP1	PHF23
TFDP1	PIKFYVE
TFDP1	PKN2
TFDP1	PLEKHD1
TFDP1	PLOD3
TFDP1	POLR1E
TFDP1	POLR2J4
TFDP1	POP1
TFDP1	PPP1R14B
TFDP1	PPRC1
TFDP1	PRMT5-AS1
TFDP1	PRRC2B
TFDP1	PRRC2C
TFDP1	PRSS50
TFDP1	PSMC3IP
TFDP1	RABEP2
TFDP1	RAD21-AS1
TFDP1	RAF1
TFDP1	RELL1
TFDP1	RPL10A
TFDP1	RSU1
TFDP1	SDC4
TFDP1	SERPINI1
TFDP1	SESTD1
TFDP1	SLBP
TFDP1	SLC22A4
TFDP1	SLC22A8
TFDP1	SLC30A2
TFDP1	SLC40A1
TFDP1	SMAD3
TFDP1	SMG7-AS1
TFDP1	SPHK1
TFDP1	ST8SIA6
TFDP1	STRIP1
TFDP1	SUB1
TFDP1	SURF6
TFDP1	SYTL4
TFDP1	THBS1
TFDP1	TM9SF1
TFDP1	TNKS2
TFDP1	TRIM7
TFDP1	UBA6
TFDP1	UBR7
TFDP1	UCHL3
TFDP1	USP2
TFDP1	VWF
TFDP1	WHSC1L1
TFDP1	XRCC5
TFDP1	ZBTB41
TFDP1	ZC3H14
TFDP1	ZFPL1
TFDP1	ZNF385B
TFDP1	ZNF93
TFDP1	ZRANB3
TFDP1	ANKRD11
TFDP1	ANP32A
TFDP1	EMX2
TFDP1	FLRT2
TFDP1	NIN
TFDP1	SBNO2
TFDP1	TET3
TFDP1	TXNL4B
TFDP1	YPEL2
TFDP1	CALCA
TFDP1	DNMT3A
TFDP1	IGSF9
TFDP1	LTBP3
TFDP1	MUTYH
TFDP1	SEPT5
TFDP1	TMEM54
TFDP1	ANKRD9
TFDP1	EFNB1
TFDP1	KIF20B
TFDP1	PGAM1
TFDP1	SWSAP1
TFDP1	TRIM13
TFDP1	UMPS
TFDP1	ZBED3-AS1
TFE3	FUCA1
TFE3	HNRNPH2
TFE3	KIAA0513
TFE3	RAB9A
TFE3	RNLS
TFE3	SLC7A14
TFE3	RLIM
TFE3	CERS3
TFE3	PDCD6IP
TFE3	C4orf22
TFE3	ATP7A
TFE3	CCPG1
TFE3	CLCN4
TFE3	DYNLT3
TFE3	HIPK2
TFE3	KLHL21
TFE3	PPARGC1A
TFE3	MFF
TFE3	CLN3
TFE3	LINC-PINT
TFE3	LRRN1
TFE3	RAI2
TFE3	AIFM1
TFE3	ANO6
TFE3	CASC16
TFE3	CLSTN2
TFE3	CNTN3
TFE3	FLYWCH1
TFE3	ISL1
TFE3	JADE2
TFE3	LAMTOR3
TFE3	LINC00290
TFE3	LINC00403
TFE3	LINC00536
TFE3	MATN3
TFE3	MICAL1
TFE3	MPZ
TFE3	P4HTM
TFE3	PRSS55
TFE3	PTPN1
TFE3	SCAMP5
TFE3	SEL1L3
TFE3	SPTB
TFE3	TRAF5
TFE3	VAMP1
TFE3	VWA5A
TFE3	XIAP
TFE3	CASC10
TFE3	CCDC22
TFE3	CRYL1
TFE3	GFPT2
TFE3	OPHN1
TFE3	PLA2G4C
TFE3	SMOC1
TFE3	STAC
TFE3	UXT
TFE3	CHIAP2
TFE3	LRFN5
TFE3	MIR17HG
TFE3	RIMBP3B
TFE3	IQSEC3
TFEB	ARHGEF35
TFEB	CUEDC1
TFEB	DSC2
TFEB	KAZN
TFEB	MPC2
TFEB	TFEB
TFEB	EFNA3
TFEB	RP1L1
TFEB	TERT
TFEB	CAMKK1
TFEB	EPB41L1
TFEB	GAS2L3
TFEB	IKZF1
TFEB	MREG
TFEB	RIN3
TFF3	ACKR4
TFF3	CTD-3080P12.3
TFF3	DNM3OS
TFF3	GOLGA6D
TFF3	GUCA1A
TFF3	HECW1
TFF3	HID1-AS1
TFF3	HSPA12B
TFF3	IVL
TFF3	KCNIP1
TFF3	LINC00379
TFF3	LRRC32
TFF3	RXRG
TFF3	ZFAT-AS1
TGIF1	AHDC1
TGIF1	KLRK1
TGIF1	LL22NC03-75H12.2
TGIF1	PAQR8
TGIF1	SLAIN1
TGIF1	TGIF1
TGIF1	TRIM2
TGIF1	ATPAF1
TGIF1	CDX2
TGIF1	DPYD-AS2
TGIF1	OR6C6
TGIF1	TLCD1
TGIF1	TMEM5-AS1
THAP1	ARFGEF1
THAP1	ARHGEF35
THAP1	AZIN1
THAP1	EPN2
THAP1	ERRFI1
THAP1	GAPDH
THAP1	MORF4L1
THAP1	NCOA2
THAP1	PI4KAP1
THAP1	PLEKHF2
THAP1	PNRC2
THAP1	SBF1P1
THAP1	ANKS1A
THAP1	CHMP7
THAP1	CLP1
THAP1	DCTPP1
THAP1	EMC2
THAP1	FAM21A
THAP1	FUBP1
THAP1	GOLGA7
THAP1	INAFM2
THAP1	MLF2
THAP1	PPP2CB
THAP1	PPP2R2A
THAP1	PRPF18
THAP1	RNF139
THAP1	STAU1
THAP1	THAP1
THAP1	TUBA3FP
THAP1	VPS37A
THAP1	ADAM9
THAP1	AP2M1
THAP1	ATP6V1H
THAP1	BROX
THAP1	C12orf10
THAP1	CDK9
THAP1	CITED2
THAP1	COMMD3-BMI1
THAP1	DDHD2
THAP1	DHX40
THAP1	DUSP4
THAP1	DUSP5
THAP1	ERLIN2
THAP1	FAM50A
THAP1	FAM86B2
THAP1	GCC2
THAP1	GOSR2
THAP1	GPS2
THAP1	GRID1
THAP1	INO80B-WBP1
THAP1	IQGAP1
THAP1	ISLR
THAP1	ITFG1
THAP1	KBTBD4
THAP1	KIAA0196
THAP1	LEPROTL1
THAP1	MAGOH
THAP1	MYLK4
THAP1	NRIP1
THAP1	NTM
THAP1	PPP3CC
THAP1	PROSC
THAP1	PTK2B
THAP1	PTMS
THAP1	PUS1
THAP1	RAB35
THAP1	SEPT9
THAP1	SH2D4A
THAP1	SH3BGRL3
THAP1	SKAP2
THAP1	SMARCD2
THAP1	SMG8
THAP1	SUGT1P3
THAP1	TUBB6
THAP1	UBXN8
THAP1	USP4
THAP1	VDR
THAP1	VWC2L
THAP1	XRCC4
THAP1	ZNF7
THRA	CLDN7
THRA	GSE1
THRA	HOXA4
THRA	KIAA0513
THRA	LINC00266-3
THRA	MROH5
THRA	TTC9
THRA	SMIM2-AS1
THRA	DRAIC
THRA	IDO2
THRA	MBNL2
THRA	PCYT1B
THRA	RNPS1
THRA	STT3B
THRA	THRA
THRA	TNRC6C
THRA	TXNL4B
THRA	ZC2HC1C
THRA	BHMT
THRA	GUCA2A
THRA	NR1I2
THRB	CARD14
THRB	CNTN5
THRB	IGIP
THRB	SIDT2
TLX1	CCDC172
TLX1	DSCAM-AS1
TLX1	FGF19
TLX1	FGF3
TLX1	IRX4
TLX1	PLAGL1
TLX1	TLX1
TLX1	VAX1
TP53	ASB18
TP53	C16orf92
TP53	HCG25
TP53	LINC00521
TP53	TP53
TP53	C1orf168
TP53	DAO
TP53	GOLGA6L1
TP53	LINC00972
TP53	METTL15
TP53	NOVA2
TP53	OR4A47
TP53	REC114
TP53	SMPD1
TP53	SNORA24
TP53	SPATA31D1
TP53	TMEM158
TP53	TRAF3IP2
TP53	CCDC162P
TP53	ESRRA
TP53	KAT2B
TP53	CHST1
TP53	CNN1
TP53	ITPK1-AS1
TP53	ITSN2
TP53	KLHDC8A
TP53	VRTN
TP73	ATAD2
TP73	E2F1
TP73	E2F2
TP73	HELLS
TP73	MCM2
TP73	MCM7
TP73	ZNF367
TP73	ARHGAP20
TP73	MCM6
TP73	PARD3B
TP73	TDRD3
TP73	AKT3
TP73	BEND3P3
TP73	BRCA1
TP73	CCNE2
TP73	CSTA
TP73	ELMO1
TP73	FRZB
TP73	MTRNR2L1
TP73	MYBL2
TP73	MYH10
TP73	NDE1
TP73	TP73
TP73	ZIC5
TP73	ANKRD18DP
TP73	ARMC2
TP73	C11orf88
TP73	C1orf61
TP73	CCNA2
TP73	CECR2
TP73	CEP57
TP73	DCP2
TP73	DENND5B-AS1
TP73	DMC1
TP73	DTL
TP73	FAR2P2
TP73	FOXD2-AS1
TP73	GRIK3
TP73	ID2-AS1
TP73	LARGE
TP73	MYO19
TP73	NASP
TP73	PCDH11Y
TP73	PCLO
TP73	PHF19
TP73	PTCHD4
TP73	SMURF2
TP73	TBC1D3
TP73	UHRF1
TP73	YWHAZ
TP73	ZNF215
UBTF	LINC00936
UBTF	RGS6
UBTF	UBTF
UNCX	DEFB103A
UNCX	DEFB103B
UNCX	KRT85
UNCX	MAST4
UNCX	UNCX
UNCX	ACTBL2
UNCX	AMBN
UNCX	C8orf87
UNCX	CCDC140
UNCX	CCDC172
UNCX	CNGB3
UNCX	DBX1
UNCX	LBX1
UNCX	LINC01124
UNCX	LINC01307
UNCX	NOX3
UNCX	SMAD7
UNCX	DSC1
UNCX	LHX8
UNCX	LINC01105
UNCX	SLCO1B3
UNCX	ATP5G3
UNCX	LINC00114
UNCX	LINC01445
UNCX	CCDC125
USF1	MIR8075
USF1	NXPH1
USF1	PLGLB2
USF1	AHDC1
USF1	C6orf15
USF1	CBX5
USF1	CSMD3
USF1	IVNS1ABP
USF1	MUSK
USF1	NDUFS2
USF1	PABPC5
USF1	PIGC
USF1	ST6GALNAC6
USF1	THUMPD2
USF1	TSPAN12
USF1	TTC25
VAX1	C6orf58
VAX1	CCDC172
VAX1	CORIN
VAX1	DBH
VAX1	DMKN
VAX1	MAPRE2
VAX1	PLIN5
VAX1	SMOC1
VAX1	VAX1
VAX1	C20orf27
VAX1	GOLGB1
VAX1	LINC00867
VAX1	PHF11
VAX1	PPIAL4F
VAX2	CCDC157
VAX2	PCDHGA9
VAX2	PDCD4-AS1
VDR	ACLY
VDR	ADGRA2
VDR	ADGRG4
VDR	ADORA1
VDR	ADRA2C
VDR	AHDC1
VDR	ALAS1
VDR	ALDH4A1
VDR	ALOX12B
VDR	ALPI
VDR	ALPL
VDR	ANXA11
VDR	AQP7P3
VDR	ARAP1
VDR	ARHGAP4
VDR	ARHGEF40
VDR	ASB2
VDR	ATP1A2
VDR	ATP6V0C
VDR	ATXN7L3
VDR	B3GNT7
VDR	B9D1
VDR	BACE1
VDR	BACE2
VDR	BARHL1
VDR	BCAM
VDR	BMPR1A
VDR	BRSK2
VDR	BSND
VDR	C10orf105
VDR	C12orf54
VDR	C15orf59-AS1
VDR	C1orf106
VDR	CABP2
VDR	CAPN9
VDR	CASC16
VDR	CCDC162P
VDR	CCDC74A
VDR	CCND3
VDR	CCR6
VDR	CCZ1B
VDR	CD276
VDR	CD8B
VDR	CDC42EP4
VDR	CEP85
VDR	CFAP99
VDR	CHST1
VDR	CLNK
VDR	COL17A1
VDR	COL6A1
VDR	COL8A2
VDR	CRHR2
VDR	CYFIP2
VDR	CYHR1
VDR	CYP26A1
VDR	DIRAS1
VDR	DNAJC7
VDR	ECE1
VDR	EGFEM1P
VDR	EGR1
VDR	EPHB2
VDR	EPHB4
VDR	ERBB2
VDR	ESRP2
VDR	EXOC2
VDR	FABP3
VDR	FAM74A3
VDR	FAM86DP
VDR	FAM86EP
VDR	FBLIM1
VDR	FGFR1
VDR	FLJ45079
VDR	FMO6P
VDR	FOXN4
VDR	FOXP4
VDR	GDNF-AS1
VDR	GMCL1P1
VDR	GOLGA6A
VDR	GOLGA6L7P
VDR	GPR39
VDR	GPR55
VDR	GRB7
VDR	GRIN2B
VDR	HCG9
VDR	HK1
VDR	HNF1A
VDR	HPCAL1
VDR	IER5
VDR	IGLL1
VDR	IGSF3
VDR	IHH
VDR	IKZF3
VDR	INTU
VDR	IP6K3
VDR	IRF5
VDR	IRF6
VDR	IRS1
VDR	ITGA11
VDR	ITPKA
VDR	IVL
VDR	IVNS1ABP
VDR	KCNK1
VDR	KCNK9
VDR	KCNMA1
VDR	KCNS3
VDR	KIAA1456
VDR	KLHL30
VDR	KLHL33
VDR	KLK12
VDR	KRT9
VDR	KRTAP5-6
VDR	LINC00242
VDR	LINC00400
VDR	LINC00640
VDR	LINC00656
VDR	LINC00845
VDR	LINC00923
VDR	LINC01007
VDR	LINC01016
VDR	LINC01152
VDR	LINC01220
VDR	LINC01234
VDR	LINC01342
VDR	LINC01353
VDR	LINC01485
VDR	LINC01588
VDR	LNX1
VDR	LPIN3
VDR	MAGEA5
VDR	MAGEA9
VDR	MAN1C1
VDR	MESDC2
VDR	METRNL
VDR	MFSD5
VDR	MGAT3
VDR	MIR210
VDR	MRGPRE
VDR	MROH1
VDR	MRVI1
VDR	MS4A15
VDR	MTSS1
VDR	MYBPC1
VDR	MYO1F
VDR	MYOC
VDR	N4BP2L2
VDR	NAV1
VDR	NCF1C
VDR	NCS1
VDR	NDRG4
VDR	NEAT1
VDR	NEUROD2
VDR	NFIC
VDR	NFKBIZ
VDR	NPW
VDR	NRIP3
VDR	NSDHL
VDR	NUGGC
VDR	OBSCN
VDR	ONECUT3
VDR	ORMDL3
VDR	OTUB2
VDR	PACSIN1
VDR	PC
VDR	PCGF3
VDR	PDGFC
VDR	PDRG1
VDR	PLA2G15
VDR	PLCB4
VDR	PLCH1
VDR	PLEC
VDR	PLEKHG6
VDR	PLXNA2
VDR	PLXNB2
VDR	PNPLA3
VDR	POR
VDR	PPP1R16A
VDR	PPP1R9B
VDR	PRSS30P
VDR	PRX
VDR	PTGDS
VDR	PTP4A3
VDR	RAB3IL1
VDR	RAB5B
VDR	RAET1G
VDR	RALY
VDR	RCOR2
VDR	RFPL2
VDR	RHBDF2
VDR	RHCG
VDR	RNF144A
VDR	ROBO3
VDR	ROCK1P1
VDR	ROPN1B
VDR	RPL32P3
VDR	RTN4R
VDR	RYR3
VDR	S100A14
VDR	SBK2
VDR	SDC1
VDR	SDSL
VDR	SEC14L4
VDR	SEMA6C
VDR	SEPT4
VDR	SEPW1
VDR	SERPINA13P
VDR	SGCA
VDR	SGCZ
VDR	SGSM1
VDR	SH2D1A
VDR	SH3BP2
VDR	SH3TC1
VDR	SIGLEC16
VDR	SLC12A7
VDR	SLC41A1
VDR	SNORA7B
VDR	SPAG4
VDR	SRXN1
VDR	SSH1
VDR	SUSD3
VDR	TAOK2
VDR	TAX1BP3
VDR	TBC1D21
VDR	TBC1D28
VDR	TBX6
VDR	TLDC2
VDR	TMEM256
VDR	TNFAIP2
VDR	TRIM67
VDR	TRIO
VDR	TSPAN32
VDR	TSPO
VDR	TTLL10
VDR	TTLL3
VDR	TWF2
VDR	UBE2QL1
VDR	UOX
VDR	USH1C
VDR	VDAC1
VDR	VDR
VDR	VLDLR-AS1
VDR	VRTN
VDR	VSTM2L
VDR	WNT5A
VDR	ZFAT
VDR	ZNF232
VDR	ZNF257
VDR	ZNF492
VDR	ZNF75D
VSX2	CYP2C19
VSX2	GUCY2C
VSX2	HIST1H3J
VSX2	LINC00303
VSX2	LINC00365
VSX2	SNORA80B
VSX2	VSX2
XBP1	ARHGAP26-AS1
XBP1	FRMD8P1
XBP1	HSD3BP4
XBP1	NDST4
XBP1	LMAN1
XBP1	NCKAP5L
YBX1	ABAT
YBX1	ACBD4
YBX1	ADCK3
YBX1	AKR1B1
YBX1	AP3M2
YBX1	ARL15
YBX1	ASPM
YBX1	AURKB
YBX1	C5orf51
YBX1	C9orf114
YBX1	CAMTA1
YBX1	CCDC148
YBX1	CCNB2
YBX1	CCNG2
YBX1	CDC25A
YBX1	CDC45
YBX1	CDCA3
YBX1	CDKL2
YBX1	CDKN3
YBX1	CENPA
YBX1	CEP85
YBX1	CHEK2
YBX1	CKAP2L
YBX1	CKS1B
YBX1	CLTA
YBX1	CNOT3
YBX1	DCP2
YBX1	DDT
YBX1	DEXI
YBX1	DLGAP5
YBX1	DLX2
YBX1	DMRTA2
YBX1	DNAJB5-AS1
YBX1	ECT2
YBX1	EIF4G2
YBX1	ENPP4
YBX1	ENSA
YBX1	ESRRG
YBX1	FAM72A
YBX1	FAM72B
YBX1	FAM72C
YBX1	FAM72D
YBX1	FAM76A
YBX1	FBXO5
YBX1	FDPS
YBX1	GART
YBX1	GGCT
YBX1	GPR137C
YBX1	GRIA3
YBX1	HIST1H2BH
YBX1	HIST1H2BK
YBX1	HIST1H2BL
YBX1	HMGB1
YBX1	HN1L
YBX1	HNRNPC
YBX1	IFT140
YBX1	IL4
YBX1	KAT6B
YBX1	KDM4A
YBX1	KHSRP
YBX1	KIF14
YBX1	KLF11
YBX1	KPNA2
YBX1	KPNB1
YBX1	MID1IP1
YBX1	MSH2
YBX1	NFATC3
YBX1	NFKB2
YBX1	NFYC
YBX1	NR3C2
YBX1	NRGN
YBX1	NUS1
YBX1	P4HB
YBX1	PAN2
YBX1	PANK1
YBX1	PDIA4
YBX1	PDIA6
YBX1	PDP1
YBX1	PDXP
YBX1	PIN1
YBX1	POU3F3
YBX1	PTBP1
YBX1	RALB
YBX1	REEP6
YBX1	RHOB
YBX1	RPL13A
YBX1	RPN2
YBX1	SH3D19
YBX1	SHC1
YBX1	SLC9C2
YBX1	SP9
YBX1	STIL
YBX1	TMEM256-PLSCR3
YBX1	TOMM40
YBX1	TOP2A
YBX1	TROAP
YBX1	TSPYL2
YBX1	UBE2F
YBX1	UHRF1
YBX1	XRCC3
YBX1	YWHAZ
YBX1	ZNF473
YBX1	ADAM9
YBX1	CIRBP
YBX1	CREBRF
YBX1	DDR2
YBX1	DICER1-AS1
YBX1	HOMER3
YBX1	MNS1
YBX1	NDE1
YBX1	ACTL6A
YBX1	AKT1S1
YBX1	ASNA1
YBX1	ATP1B1
YBX1	B4GALT3
YBX1	BRCA1
YBX1	CDC25C
YBX1	CDH13
YBX1	CENPI
YBX1	CEP57
YBX1	CIART
YBX1	DYRK1B
YBX1	FAM155B
YBX1	FEZF1
YBX1	GATSL2
YBX1	GCA
YBX1	GNB2
YBX1	HAGH
YBX1	HNRNPA1
YBX1	IQCA1L
YBX1	KCNMB2
YBX1	LDB1
YBX1	LINC01013
YBX1	LINC01346
YBX1	LMTK3
YBX1	MANF
YBX1	MID2
YBX1	MPND
YBX1	OS9
YBX1	P2RX6
YBX1	PARD3B
YBX1	PCSK4
YBX1	PDK2
YBX1	PRR11
YBX1	SLC1A4
YBX1	SLC9A7P1
YBX1	SLCO1C1
YBX1	TLCD2
YBX1	TMEM244
YBX1	TMEM9
YBX1	TOB1-AS1
YBX1	WSCD2
YBX1	ZIC5
YBX1	ANKHD1-EIF4EBP3
YBX1	ANKRD9
YBX1	ARHGAP19
YBX1	ATG9A
YBX1	AURKA
YBX1	CATSPER2
YBX1	CCDC159
YBX1	CCT3
YBX1	CGRRF1
YBX1	CH17-340M24.3
YBX1	CYB5A
YBX1	DBI
YBX1	DDC
YBX1	DEK
YBX1	DNAJC30
YBX1	DPH2
YBX1	DTNA
YBX1	EBAG9
YBX1	EIF4A1
YBX1	ENPP5
YBX1	EPM2AIP1
YBX1	ETAA1
YBX1	FKBP14
YBX1	FLJ20021
YBX1	GMNN
YBX1	GPR89A
YBX1	H2AFZ
YBX1	HDAC1
YBX1	HIST1H3D
YBX1	HIST2H3A
YBX1	HIST2H3C
YBX1	HMGN1
YBX1	IBSP
YBX1	ILKAP
YBX1	ISL2
YBX1	KANSL2
YBX1	KIF1B
YBX1	KLF6
YBX1	LINC00472
YBX1	LINC01307
YBX1	LINC01578
YBX1	LIPE-AS1
YBX1	LMNB1
YBX1	LRRC10B
YBX1	MOCS1
YBX1	MRPS18B
YBX1	NID2
YBX1	NUDC
YBX1	OAZ1
YBX1	PARD6B
YBX1	PCDH10
YBX1	PCNT
YBX1	PIF1
YBX1	PIWIL2
YBX1	PLA2G4E-AS1
YBX1	PMS2P5
YBX1	PSMA5
YBX1	RAG1
YBX1	RAVER1
YBX1	RECQL4
YBX1	RIMBP3
YBX1	RNF157
YBX1	RPL18A
YBX1	RPLP0
YBX1	RPS6KA1
YBX1	S100PBP
YBX1	SAPCD2
